track_id,frame_idx,class_id,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,rep_image_x,rep_image_y,world_x,world_y,raw_speed_kmh,smoothed_speed_kmh,affine_corrected_speed_kmh
1,28,3,Car,0.8257719278335571,360.3766784667969,281.5764465332031,441.1695556640625,319.4617919921875,400.77313232421875,319.4617919921875,2.590229034423828,-22.643882751464844,0.13363637868314981,0.2638821467757225,5.440816731382631
1,29,3,Car,0.8212823271751404,360.3309326171875,281.54876708984375,441.2150573730469,319.4820251464844,400.77301025390625,319.4820251464844,2.5922722816467285,-22.643768310546875,0.14734436944127083,0.1673811949789524,5.404568561363969
1,30,3,Car,0.8213644027709961,360.27679443359375,281.5351867675781,441.2099914550781,319.4980773925781,400.743408203125,319.4980773925781,2.594165802001953,-22.648096084594727,0.3401193916797638,0.19627852365374565,5.415423120447438
1,31,3,Car,0.8221418261528015,360.2607421875,281.54388427734375,441.19140625,319.513671875,400.72607421875,319.513671875,2.595900297164917,-22.650588989257812,0.21866018325090408,0.21638422328978776,5.422975323873226
1,32,3,Car,0.8238480091094971,360.2187194824219,281.53814697265625,441.1598205566406,319.51715087890625,400.68927001953125,319.51715087890625,2.5965917110443115,-22.656078338623047,0.39835594967007637,0.24762325454503298,5.434709484988478
1,33,3,Car,0.820025622844696,360.3224182128906,281.5393981933594,441.0870666503906,319.4341125488281,400.7047424316406,319.4341125488281,2.588066816329956,-22.65430450439453,0.6269389986991882,0.34628377854824066,5.471768844317182
1,34,3,Car,0.8198153972625732,360.3472595214844,281.5285339355469,441.13568115234375,319.4323425292969,400.741455078125,319.4323425292969,2.5875489711761475,-22.648818969726562,0.3967144712805748,0.3961577989161015,5.490502773217861
1,35,3,Car,0.822571873664856,360.3438720703125,281.5332946777344,441.14453125,319.4384765625,400.74420166015625,319.4384765625,2.5881428718566895,-22.648366928100586,0.05373822944238782,0.33888156646862627,5.468988388404777
1,36,3,Car,0.8168284296989441,360.5172119140625,281.61444091796875,441.0672607421875,319.39385986328125,400.792236328125,319.39385986328125,2.5831961631774902,-22.64146614074707,0.6113253235816956,0.4174145945347846,5.498487357072128
1,37,3,Car,0.8198146820068359,360.5528564453125,281.63568115234375,441.0523986816406,319.38568115234375,400.8026123046875,319.38568115234375,2.582275152206421,-22.63996696472168,0.12668296974152327,0.3630799985490739,5.478077924454996
1,38,3,Car,0.8195111751556396,360.5542297363281,281.6331481933594,441.0532531738281,319.38128662109375,400.8037414550781,319.38128662109375,2.5818212032318115,-22.63982582092285,0.034227746771648526,0.244537748163566,5.433550491653939
1,39,3,Car,0.8168742060661316,360.5353088378906,281.63134765625,441.0584411621094,319.38946533203125,400.796875,319.38946533203125,2.582710027694702,-22.64080047607422,0.09497347567230463,0.18418954904191195,5.410882199358868
1,40,3,Car,0.8131237030029297,360.5572814941406,281.6427307128906,441.05682373046875,319.3824462890625,400.80706787109375,319.3824462890625,2.5819075107574463,-22.639320373535156,0.12122407928109169,0.19768671900965273,5.4159520738280005
1,41,3,Car,0.8149510622024536,360.5581970214844,281.6431884765625,441.06298828125,319.3807067871094,400.81060791015625,319.3807067871094,2.5816993713378906,-22.63880157470703,0.04024756466969848,0.08347116722725331,5.373049857189737
1,42,3,Car,0.8132526278495789,360.5375061035156,281.64306640625,441.06561279296875,319.3851013183594,400.80157470703125,319.3851013183594,2.582226037979126,-22.640125274658203,0.10257307067513466,0.0786491874139756,5.371238601022374
1,43,3,Car,0.816384494304657,360.55859375,281.6565856933594,441.052001953125,319.3708190917969,400.8052978515625,319.3708190917969,2.5807504653930664,-22.63966178894043,0.11135896481573582,0.09407543102279306,5.3770330837779365
1,44,3,Car,0.8173893094062805,360.553955078125,281.6658935546875,441.036865234375,319.36444091796875,400.79541015625,319.36444091796875,2.580197811126709,-22.641183853149414,0.11658901255577803,0.09839853839948773,5.378656950986307
1,45,3,Car,0.820141077041626,360.5201721191406,281.6678161621094,441.0498046875,319.3798522949219,400.78497314453125,319.3798522949219,2.5818495750427246,-22.64264488220215,0.15877477079629898,0.1059086767025292,5.381477946686387
1,46,3,Car,0.8204571008682251,360.5160827636719,281.6653747558594,441.0621643066406,319.3775634765625,400.78912353515625,319.3775634765625,2.58158016204834,-22.642038345336914,0.047784915659576654,0.10741614690050483,5.382044190179502
1,47,3,Car,0.8196660280227661,360.5153503417969,281.671630859375,441.0719299316406,319.38055419921875,400.79364013671875,319.38055419921875,2.5818405151367188,-22.64134407043457,0.053386985789984465,0.09757892992347479,5.378349085552505
1,48,3,Car,0.8124323487281799,360.33905029296875,281.6333312988281,441.12933349609375,319.44451904296875,400.73419189453125,319.44451904296875,2.5888452529907227,-22.649826049804688,0.7920337915420532,0.23371389526873826,5.42948478191032
1,49,3,Car,0.8080050349235535,360.31951904296875,281.6315612792969,441.13079833984375,319.4450988769531,400.72515869140625,319.4450988769531,2.588987112045288,-22.651174545288086,0.09762743767350912,0.2299215802922845,5.428060293597289
1,50,3,Car,0.8101467490196228,360.2708435058594,281.6073913574219,441.1614990234375,319.4544677734375,400.7161865234375,319.4544677734375,2.5900156497955322,-22.65245819091797,0.11843148898333311,0.2218529239296913,5.42502950455109
1,51,3,Car,0.8137865662574768,360.2584228515625,281.5992736816406,441.1745300292969,319.4586486816406,400.71649169921875,319.4586486816406,2.5904347896575928,-22.65238380432129,0.03064964641816914,0.21842587008140982,5.4237422174493295
1,52,3,Car,0.8126451373100281,360.2796325683594,281.6014404296875,441.1788635253906,319.45172119140625,400.729248046875,319.45172119140625,2.5896177291870117,-22.65052032470703,0.14650088176131248,0.23704864927567543,5.430737398884175
1,53,3,Car,0.8141759037971497,360.299072265625,281.59710693359375,441.1971435546875,319.4449462890625,400.74810791015625,319.4449462890625,2.5887598991394043,-22.64773941040039,0.20953554287552834,0.12054899954237044,5.386977217953103
1,54,3,Car,0.8126751184463501,360.31219482421875,281.6058654785156,441.18450927734375,319.4378356933594,400.74835205078125,319.4378356933594,2.5880398750305176,-22.647748947143555,0.05184628302231431,0.11139276861213147,5.383537908709932
1,55,3,Car,0.8111268281936646,360.3204345703125,281.60980224609375,441.1835021972656,319.4341125488281,400.751953125,319.4341125488281,2.5876307487487793,-22.647233963012695,0.04735569516196847,0.09717760984785855,5.378198339699102
1,56,3,Car,0.8095337152481079,360.3133850097656,281.615234375,441.181396484375,319.4405517578125,400.74737548828125,319.4405517578125,2.588322877883911,-22.647878646850586,0.06810225499793887,0.1046681315638125,5.381011966918657
1,57,3,Car,0.8102295398712158,360.2829895019531,281.6037902832031,441.1956481933594,319.4513244628906,400.73931884765625,319.4513244628906,2.589484691619873,-22.64901351928711,0.1169362161308527,0.09875519843772054,5.378790921413168
1,58,3,Car,0.8119363188743591,360.2578430175781,281.5924377441406,441.2168273925781,319.4671630859375,400.7373352050781,319.4671630859375,2.59110164642334,-22.649208068847656,0.11726040299981833,0.08030017046257854,5.371858751530006
1,59,3,Car,0.8119093179702759,360.25732421875,281.5904235839844,441.21429443359375,319.4671936035156,400.7358093261719,319.4671936035156,2.591118812561035,-22.64943504333496,0.016388834570534527,0.07320868077222258,5.369195010715066
1,60,3,Car,0.8260670900344849,360.40545654296875,281.6423034667969,441.0640563964844,319.36920166015625,400.7347412109375,319.36920166015625,2.58123779296875,-22.650236129760742,0.7137676700949669,0.20649107575882225,5.419259210331908
1,61,3,Car,0.8207031488418579,360.4420471191406,281.65673828125,441.0562438964844,319.3557434082031,400.7491455078125,319.3557434082031,2.5797464847564697,-22.648168563842773,0.18354817293584347,0.2295802593464032,5.427932084916993
1,62,3,Car,0.8170917630195618,360.4413146972656,281.6795349121094,441.0415954589844,319.36505126953125,400.741455078125,319.36505126953125,2.580756902694702,-22.649259567260742,0.1070655444636941,0.22760612501297145,5.427190550707997
1,63,3,Car,0.8165313005447388,360.4248352050781,281.67523193359375,441.0520324707031,319.3690490722656,400.7384338378906,319.3690490722656,2.581188440322876,-22.64968490600586,0.04362616315484047,0.21287927704397588,5.421658778439643
1,64,3,Car,0.8180026412010193,360.4331970214844,281.6744689941406,441.0372009277344,319.35101318359375,400.7351989746094,319.35101318359375,2.579397678375244,-22.650287628173828,0.13604194298386574,0.23680989872664213,5.430647718209195
1,65,3,Car,0.8185648322105408,360.4155578613281,281.66595458984375,441.059326171875,319.3578796386719,400.7374267578125,319.3578796386719,2.5800702571868896,-22.6499080657959,0.055604787077754736,0.1051773221231997,5.381203231622527
1,66,3,Car,0.8193938136100769,360.38824462890625,281.6583557128906,441.07196044921875,319.36968994140625,400.7301025390625,319.36968994140625,2.581329822540283,-22.650928497314453,0.11671520210802555,0.09181072795763612,5.376182404689087
1,67,3,Car,0.8201072216033936,360.37225341796875,281.6495361328125,441.0760803222656,319.37237548828125,400.72418212890625,319.37237548828125,2.581655502319336,-22.651798248291016,0.06686835503205657,0.08377129007130861,5.373162590833035
1,68,3,Car,0.8203361630439758,360.3899841308594,281.6553955078125,441.0787353515625,319.3697509765625,400.734375,319.3697509765625,2.581296682357788,-22.650287628173828,0.1117908675223589,0.09740423094481229,5.378283464248645
1,69,3,Car,0.8208049535751343,360.39447021484375,281.6585693359375,441.0772399902344,319.3687438964844,400.73583984375,319.3687438964844,2.581181526184082,-22.650075912475586,0.01735251978971064,0.07366634630598128,5.369366921331184
1,70,3,Car,0.819519579410553,360.4070739746094,281.6742858886719,441.0605163574219,319.3686828613281,400.7337951660156,319.3686828613281,2.5811941623687744,-22.65038299560547,0.02212869585491717,0.06697112806141377,5.366852029978069
1,71,3,Car,0.8201643228530884,360.3992919921875,281.6722412109375,441.06402587890625,319.3713073730469,400.7316589355469,319.3713073730469,2.5814788341522217,-22.650684356689453,0.029848017962649465,0.04959769123233855,5.360326132769147
1,72,3,Car,0.8114408254623413,360.29254150390625,281.64093017578125,441.1661682128906,319.4571228027344,400.7293701171875,319.4571228027344,2.5901618003845215,-22.65046501159668,0.6253730580210686,0.16129863183014095,5.4022837985811965
1,73,3,Car,0.8080940246582031,360.30792236328125,281.64141845703125,441.15032958984375,319.4582824707031,400.7291259765625,319.4582824707031,2.5902812480926514,-22.650495529174805,0.008876486797817051,0.1407157556852326,5.394552355729266
1,74,3,Car,0.8076061010360718,360.31829833984375,281.6434631347656,441.1321716308594,319.4560241699219,400.7252197265625,319.4560241699219,2.5900893211364746,-22.651094436645508,0.04528142558410764,0.14630153684411198,5.396650514777069
1,75,3,Car,0.8067627549171448,360.33856201171875,281.6436767578125,441.12115478515625,319.4440612792969,400.7298583984375,319.4440612792969,2.588839054107666,-22.65047836303711,0.10035452339798212,0.16194670235272496,5.402527230071242
1,76,3,Car,0.8052573204040527,360.36572265625,281.6549377441406,441.1036376953125,319.43072509765625,400.73468017578125,319.43072509765625,2.5874483585357666,-22.649843215942383,0.11007869616150856,0.1779928379924968,5.4085545597709315
1,77,3,Car,0.8055189251899719,360.3705139160156,281.65264892578125,441.10284423828125,319.4234619140625,400.7366943359375,319.4234619140625,2.5866966247558594,-22.64958953857422,0.0571235460229218,0.06434293559286744,5.3658648151820705
1,78,3,Car,0.8048726916313171,360.36285400390625,281.6479797363281,441.1215515136719,319.4350280761719,400.7421875,319.4350280761719,2.587813377380371,-22.648691177368164,0.10319359134882689,0.0832063565030694,5.372950387661465
1,79,3,Car,0.8052947521209717,360.3758239746094,281.64892578125,441.1258239746094,319.4342346191406,400.7508239746094,319.4342346191406,2.587653636932373,-22.647403717041016,0.09340792894363403,0.09283165717497469,5.37656589122635
1,80,3,Car,0.8063179850578308,360.34747314453125,281.6490173339844,441.123779296875,319.4510498046875,400.7356262207031,319.4510498046875,2.589491128921509,-22.649568557739258,0.20444593392312527,0.1136499392800033,5.384385758442051
1,81,3,Car,0.8084596991539001,360.3388977050781,281.6476745605469,441.1189270019531,319.454833984375,400.7289123535156,319.454833984375,2.589935064315796,-22.650548934936523,0.07748678885400295,0.10713155781850218,5.381937291405575
1,82,3,Car,0.8071298599243164,360.33636474609375,281.6479797363281,441.12432861328125,319.46331787109375,400.7303466796875,319.46331787109375,2.590778112411499,-22.650278091430664,0.06375502701848745,0.10845785401761532,5.382435481415366
1,83,3,Car,0.8061286211013794,360.3291931152344,281.6479797363281,441.1081237792969,319.46307373046875,400.7186584472656,319.46307373046875,2.5908615589141846,-22.65203094482422,0.1263483725488186,0.11308881025761366,5.384174984353016
1,84,3,Car,0.8233256340026855,360.301025390625,281.6346740722656,441.0444030761719,319.4105529785156,400.6727294921875,319.4105529785156,2.585983991622925,-22.65925407409668,0.627533845603466,0.21991399358958005,5.424301193842086
1,85,3,Car,0.8211510181427002,360.3232727050781,281.6326904296875,441.051513671875,319.3846130371094,400.6873779296875,319.3846130371094,2.583230495452881,-22.657230377197266,0.24603665247559547,0.2282321373000741,5.42742569657334
1,86,3,Car,0.8184731006622314,360.31817626953125,281.6331787109375,441.0823669433594,319.390869140625,400.70025634765625,319.390869140625,2.583743095397949,-22.65526008605957,0.14658332616090775,0.24205144476145507,5.432616573938521
1,87,3,Car,0.8203132152557373,360.2999572753906,281.61767578125,441.1070556640625,319.3883361816406,400.7034912109375,319.3883361816406,2.5834574699401855,-22.6547908782959,0.039550081361085176,0.23721045562997461,5.430798177396009
1,88,3,Car,0.8205570578575134,360.30511474609375,281.6208801269531,441.11285400390625,319.3854675292969,400.708984375,319.3854675292969,2.5831172466278076,-22.653987884521484,0.06279089022427797,0.2244989591650665,5.426023421536378
1,89,3,Car,0.8210930824279785,360.3118896484375,281.6243591308594,441.1298828125,319.38897705078125,400.72088623046875,319.38897705078125,2.5833616256713867,-22.65218162536621,0.13123554177582264,0.1252392983995378,5.388739011461326
1,90,3,Car,0.8231235146522522,360.2965087890625,281.6259460449219,441.1290283203125,319.3946533203125,400.7127685546875,319.3946533203125,2.5840096473693848,-22.65336036682129,0.0968490606173873,0.09540178002789616,5.377531293622979
1,91,3,Car,0.823593020439148,360.28558349609375,281.62579345703125,441.1222229003906,319.39276123046875,400.70391845703125,319.39276123046875,2.583900213241577,-22.654699325561523,0.0967264836654067,0.08543041152879596,5.373785798330504
1,92,3,Car,0.8230265974998474,360.2854919433594,281.6239013671875,441.1305847167969,319.39190673828125,400.7080383300781,319.39190673828125,2.5837759971618652,-22.65408706665039,0.044980733189731836,0.08651654189452529,5.374193776049131
1,93,3,Car,0.8334231376647949,360.83453369140625,281.6229553222656,441.68133544921875,319.39630126953125,401.2579345703125,319.39630126953125,2.5791494846343994,-22.571775436401367,5.935791850090027,1.261116733867675,5.8154029731590455
1,94,3,Car,0.8327279090881348,362.2189636230469,281.6520690917969,443.0788879394531,319.4205627441406,402.64892578125,319.4205627441406,2.568804979324341,-22.364112854003906,14.970245361328125,4.228918697778136,6.930183585852912
1,95,3,Car,0.8102631568908691,363.4405822753906,281.6269226074219,444.7958984375,319.6287841796875,404.11822509765625,319.6287841796875,2.5762596130371094,-22.144567489624023,15.816376090049744,7.372824103664607,8.111113053939018
1,96,3,Car,0.8031721711158752,365.2804870605469,281.5455017089844,446.59814453125,319.53765869140625,405.9393310546875,319.53765869140625,2.5504918098449707,-21.876108169555664,19.417905807495117,11.237059968430549,9.562616650641726
1,97,3,Car,0.8105221390724182,366.80517578125,281.3490905761719,448.7420349121094,319.61859130859375,407.77362060546875,319.61859130859375,2.5419278144836426,-21.60614585876465,19.447064638137817,15.117476749420167,11.02019820400095
1,98,3,Car,0.8185287714004517,369.9283752441406,281.8024597167969,450.4350280761719,319.3404541015625,410.18170166015625,319.3404541015625,2.492528200149536,-21.256502151489258,25.424365282058716,19.015191435813904,12.484277283077597
1,99,3,Car,0.83197420835495,372.8123779296875,281.94976806640625,453.009521484375,319.2453308105469,412.91094970703125,319.2453308105469,2.458784341812134,-20.86198616027832,28.508864879608154,21.72291533946991,13.501366074388386
1,100,3,Car,0.8118253946304321,375.5101623535156,282.08929443359375,456.01025390625,319.3493347167969,415.76019287109375,319.3493347167969,2.443908452987671,-20.452407836914062,29.509084224700928,24.461456966400146,14.530030773004054
1,101,3,Car,0.796619713306427,378.620361328125,282.19793701171875,458.8692321777344,319.248291015625,418.74481201171875,319.248291015625,2.4078524112701416,-20.028499603271484,30.63159728050232,26.704195261001587,15.372459344913722
1,102,3,Car,0.8284031748771667,382.1449279785156,282.6582946777344,461.47869873046875,319.0980224609375,421.81182861328125,319.0980224609375,2.366605758666992,-19.597187042236328,31.196180820465088,29.05401849746704,16.255111698111058
1,103,3,Car,0.8436964750289917,385.2264709472656,282.2669982910156,466.0782470703125,319.4730529785156,425.65234375,319.4730529785156,2.3702075481414795,-19.05941390991211,38.72053241729736,31.713251924514772,17.25398625414586
1,104,3,Car,0.8539115786552429,388.9690246582031,282.3719482421875,470.0597839355469,319.8039855957031,429.514404296875,319.8039855957031,2.3693253993988037,-18.525226593017578,38.461538314819336,33.70378661155701,18.0016808459661
1,105,3,Car,0.8325339555740356,393.94049072265625,282.8277587890625,474.370849609375,320.0190734863281,434.1556701660156,320.0190734863281,2.3507678508758545,-17.892545700073242,45.57261514663696,36.916492795944215,19.208453606476546
1,106,3,Car,0.8511963486671448,398.0062561035156,282.93218994140625,478.7996826171875,320.3080139160156,438.4029541015625,320.3080139160156,2.342787981033325,-17.32074546813965,41.173624992370605,39.02489833831787,20.00042343833065
1,107,3,Car,0.8431742191314697,403.1001892089844,283.302490234375,482.9919128417969,320.2308654785156,443.0460510253906,320.2308654785156,2.296987771987915,-16.706096649169922,44.377405643463135,41.66114330291748,20.990662953158377
1,108,3,Car,0.8508822321891785,407.21844482421875,283.50164794921875,487.1202392578125,320.30389404296875,447.1693420410156,320.30389404296875,2.270153045654297,-16.166519165039062,38.897592544555664,41.69655532836914,21.003964595218658
1,109,3,Car,0.8387734293937683,411.57666015625,283.8886413574219,491.6088562011719,320.6021423339844,451.5927734375,320.6021423339844,2.2622764110565186,-15.593730926513672,41.244654178619385,42.25317850112915,21.213046174486635
1,110,3,Car,0.8659836053848267,415.530029296875,283.5344543457031,497.50244140625,321.24365234375,456.5162353515625,321.24365234375,2.282349109649658,-14.963258743286133,45.41699981689453,42.222055435180664,21.201355572839738
1,111,3,Car,0.8675119280815125,420.9173278808594,284.0230407714844,502.4494934082031,321.8044128417969,461.68341064453125,321.8044128417969,2.2927467823028564,-14.311859130859375,46.90674591064453,43.36867961883545,21.632056281825065
1,112,3,Car,0.8544516563415527,426.671142578125,284.67108154296875,506.4189147949219,321.7271423339844,466.5450439453125,321.7271423339844,2.2470781803131104,-13.710884094238281,43.394957542419434,43.172189998626706,21.558249868234157
1,113,3,Car,0.8505377769470215,433.9416198730469,285.616455078125,512.113037109375,321.8271179199219,473.02734375,321.8271179199219,2.2055580615997314,-12.921438217163086,56.91866397857666,46.77640428543091,22.91208285971498
1,114,3,Car,0.8564400672912598,438.3553771972656,285.46270751953125,517.7958984375,322.1887512207031,478.07562255859375,322.1887512207031,2.1992781162261963,-12.3152494430542,43.647934913635254,47.25706043243408,23.09262932493305
1,115,3,Car,0.8494240045547485,443.7767333984375,285.70068359375,523.1826782226562,322.3163146972656,483.4797058105469,322.3163146972656,2.1694798469543457,-11.677081108093262,45.99818515777588,47.37329750061035,23.13629087366676
1,116,3,Car,0.8577189445495605,447.43328857421875,285.4935607910156,530.6353149414062,324.070068359375,489.0343017578125,324.070068359375,2.28306245803833,-11.023604393005371,47.75575304031372,47.54309892654419,23.20007253428316
1,117,3,Car,0.8657376170158386,453.9930419921875,285.71649169921875,536.4459838867188,324.1979675292969,495.2195129394531,324.1979675292969,2.2472102642059326,-10.316176414489746,51.00018310546875,49.06414403915405,23.771415104707238
1,118,3,Car,0.8375351428985596,460.6212463378906,286.7642822265625,541.3973999023438,324.60174560546875,501.00933837890625,324.60174560546875,2.238948106765747,-9.663535118103027,46.99394130706787,47.0791995048523,23.025820314010144
1,119,3,Car,0.8751470446586609,466.93621826171875,286.65460205078125,548.6702880859375,325.0065612792969,507.8032531738281,325.0065612792969,2.223463296890259,-8.911081314086914,54.18814516067505,49.187241554260254,23.817653608819008
1,120,3,Car,0.8654423356056213,473.2104187011719,287.2174987792969,554.4149169921875,325.2514343261719,513.8126831054688,325.2514343261719,2.2003090381622314,-8.257450103759766,47.09096431732178,49.40579738616943,23.89974864317989
1,121,3,Car,0.885166347026825,478.918212890625,287.28692626953125,562.6943359375,326.6237487792969,520.8062744140625,326.6237487792969,2.2660670280456543,-7.505465507507324,54.349506855010986,50.724548149108884,24.395104398509023
1,122,3,Car,0.901161789894104,484.3245849609375,287.1552429199219,570.2645263671875,327.9918518066406,527.2945556640625,327.9918518066406,2.3339602947235107,-6.819971084594727,49.59708309173584,50.4439281463623,24.28969650997734
1,123,3,Car,0.901736855506897,489.94677734375,287.9040832519531,576.3228759765625,329.5617980957031,533.1348266601562,329.5617980957031,2.422312021255493,-6.211683750152588,44.25625562667847,49.896391010284425,24.084027873238085
1,124,3,Car,0.9107122421264648,497.2024230957031,288.0196533203125,584.7457275390625,330.6451416015625,540.9740600585938,330.6451416015625,2.4542362689971924,-5.413793563842773,57.494060039520264,50.55757398605347,24.332384728511332
1,125,3,Car,0.9183485507965088,503.73040771484375,288.4317626953125,593.0209350585938,332.4271240234375,548.3756713867188,332.4271240234375,2.5458552837371826,-4.672456741333008,53.782329082489014,51.895846939086915,24.83507350649452
1,126,3,Car,0.9205077886581421,510.8938293457031,288.6906433105469,601.4571533203125,333.8699035644531,556.1754760742188,333.8699035644531,2.6053013801574707,-3.908095121383667,55.20022201538086,52.06598997116089,24.898983482917306
1,127,3,Car,0.9147486090660095,519.2506103515625,290.6312255859375,606.781494140625,334.7140808105469,563.0160522460938,334.7140808105469,2.6226749420166016,-3.2516956329345703,47.277315616607666,51.602036476135254,24.724710951348303
1,128,3,Car,0.9132732152938843,527.4530029296875,291.885986328125,614.0402221679688,335.7114562988281,570.74658203125,335.7114562988281,2.6453962326049805,-2.523303508758545,52.46974182128906,53.24473371505737,25.341749101718424
