track_id,obs_index,frame_idx,class_id,confidence,image_x,image_y,world_x_m,world_y_m,raw_speed_kmh,smoothed_speed_kmh,windowed_raw_speed_kmh,windowed_smoothed_speed_kmh,final_filtered_speed_kmh,final_display_speed_kmh
1,0,4,3,0.9176639318466187,400.55218505859375,300.572998046875,0.9239359498023987,-3.167597532272339,,,,,,
1,1,5,3,0.9176639318466187,400.60235595703125,300.6453857421875,0.9285295605659485,-3.1625587940216064,0.4909225031733513,0.4909225031733513,,,,
1,2,6,3,0.9176639318466187,400.64605712890625,300.5710144042969,0.9235119819641113,-3.158926248550415,0.44600197300314903,0.46846223808825016,,,,
1,3,7,3,0.9176639318466187,400.52069091796875,300.5245361328125,0.9208536148071289,-3.1707775592803955,0.8744977042078972,0.6038073934614658,,,,
1,4,8,3,0.9176639318466187,400.5379943847656,300.5162353515625,0.920254647731781,-3.169222831726074,0.11996028106659651,0.4828456153627485,,,,
1,5,9,3,0.9176639318466187,400.5767822265625,300.5595703125,0.9229776859283447,-3.1653964519500732,0.3381403908133507,0.4539045704528689,0.034569070860743525,0.034569070860743525,,
1,6,10,3,0.9176639318466187,400.634521484375,300.5856018066406,0.9245054125785828,-3.1599130630493164,0.4098406992852688,0.43768820967525246,0.06935010999441148,0.0519595904275775,,
1,7,11,3,0.9176639318466187,400.57769775390625,300.6002197265625,0.9256426692008972,-3.165087938308716,0.3814823739230633,0.4247842898592353,0.09388341084122657,0.06593419723212719,,
1,8,12,3,0.9176639318466187,400.6243896484375,300.63726806640625,0.9279278516769409,-3.1605656147003174,0.3648167699575424,0.32284810300916433,0.1788898766040802,0.09417311707511544,,
1,9,13,3,0.9176639318466187,400.639404296875,300.65789794921875,0.9292345643043518,-3.1590635776519775,0.14334353618323803,0.32752475403249265,0.1952511101961136,0.11438871569931508,0.11438871569931508,0.11438871569931508
