frame,speed_kmh
0,0.00
1,1.76
2,3.53
3,5.29
4,6.92
5,3.04
6,1.17
7,0.26
8,0.14
9,0.28
10,0.30
11,0.27
12,0.22
13,0.17
14,0.13
15,0.09
16,0.07
17,0.05
18,0.03
19,0.02
20,0.02
21,0.00
22,0.00
23,0.00
24,0.00
25,0.00
26,0.00
27,0.03
28,0.00
29,0.01
30,0.01
31,0.01
32,0.01
33,0.01
34,0.01
35,0.00
36,0.00
37,0.00
38,0.00
39,0.00
40,0.00
41,0.00
42,0.00
43,0.00
44,0.00
45,0.00
46,0.00
47,0.00
48,0.00
49,0.00
50,0.00
51,0.00
52,0.00
53,0.00
54,0.00
55,0.00
56,0.00
57,2.66
58,4.89
59,6.73
60,8.27
61,9.59
62,10.75
63,11.80
64,12.78
65,13.69
66,14.57
67,15.43
68,16.26
69,17.09
70,17.90
71,18.72
72,19.52
73,20.32
74,21.11
75,21.89
76,22.67
77,23.36
78,24.13
79,24.90
80,25.67
81,26.43
82,27.09
83,27.85
84,28.60
85,29.34
86,29.99
87,30.73
88,31.38
89,32.11
90,32.84
91,33.57
92,34.18
93,34.90
94,35.61
95,36.32
96,37.02
97,37.72
98,38.41
99,38.99
100,39.67
101,40.36
102,41.03
103,41.68
104,42.18
105,42.38
106,42.32
107,42.05
108,41.63
109,41.04
110,38.46
111,35.05
112,31.72
113,29.53
114,28.15
115,27.03
116,26.08
117,25.24
118,24.48
119,23.77
120,23.12
121,22.49
122,21.90
123,21.33
124,20.79
125,20.26
126,19.76
127,19.26
128,18.79
129,18.32
130,17.88
131,17.47
132,17.17
133,17.06
134,17.18
135,17.48
136,17.91
137,18.42
138,19.00
139,19.62
140,20.26
141,20.92
142,21.59
143,22.27
144,22.95
145,23.62
146,24.29
147,24.95
148,25.61
149,26.25
150,26.89
151,27.51
152,28.13
153,28.73
154,29.32
155,29.90
156,30.47
157,31.02
158,31.55
159,32.07
160,32.58
161,33.07
162,33.55
163,34.01
164,34.93
165,35.70
166,36.44
167,37.22
168,37.98
169,38.73
170,39.46
171,40.18
172,40.88
173,41.58
174,42.27
175,42.95
176,43.62
177,44.29
178,44.95
179,45.60
180,46.25
181,46.89
182,47.53
183,48.17
184,48.79
185,49.42
186,50.04
187,50.65
188,51.27
189,51.87
190,52.48
191,53.08
192,53.67
193,54.27
194,54.86
195,55.44
196,56.02
197,56.58
198,54.05
199,50.00
200,45.87
201,41.69
202,37.55
203,33.65
204,31.74
205,31.02
206,30.37
207,29.73
208,29.09
209,28.44
210,27.78
211,27.12
212,26.46
213,25.81
214,25.17
215,24.55
216,23.93
217,23.35
218,22.89
219,22.61
220,22.58
221,22.73
222,23.03
223,23.43
224,23.91
225,24.43
226,24.99
227,25.56
228,26.14
229,26.73
230,27.32
231,27.91
232,28.49
233,29.07
234,29.64
235,30.20
236,30.74
237,31.28
238,31.80
239,32.31
240,32.81
241,33.29
242,33.76
243,34.21
244,34.65
245,35.07
246,35.48
247,35.87
248,36.24
249,36.60
250,37.49
251,38.28
252,39.05
253,39.84
254,40.61
255,41.36
256,42.09
257,42.81
258,43.52
259,44.21
260,44.90
261,45.57
262,46.24
263,46.89
264,47.54
265,48.08
266,48.37
267,48.39
268,48.14
269,48.49
270,49.18
271,49.84
272,50.51
273,51.17
274,51.72
275,51.90
276,51.57
277,50.73
278,49.68
279,48.54
280,45.63
281,43.28
282,41.67
283,40.10
284,38.59
285,37.15
286,35.79
287,34.52
288,33.34
289,32.24
290,31.22
291,30.29
292,29.50
293,28.93
294,28.63
295,28.56
296,28.66
297,28.87
298,29.17
299,29.53
300,29.93
301,30.35
302,30.80
303,31.25
304,31.71
305,32.15
306,32.45
307,32.50
308,32.31
309,31.94
310,31.44
311,30.86
312,30.22
313,29.57
314,29.00
315,28.58
316,28.40
317,28.41
318,28.57
319,28.83
320,29.51
321,30.02
322,30.58
323,31.22
324,31.79
325,32.19
326,32.41
327,33.13
328,33.79
329,34.51
330,35.14
331,35.57
332,36.27
333,36.98
334,37.69
335,38.40
336,39.10
337,39.79
338,40.48
339,41.16
340,41.84
341,42.50
342,43.17
343,43.83
344,44.48
345,45.13
346,45.78
347,46.42
348,47.05
349,47.69
350,48.32
351,48.94
352,49.56
353,50.18
354,50.79
355,51.40
356,51.89
357,52.12
358,51.95
359,51.28
360,50.37
361,47.41
362,45.06
363,43.57
364,42.08
365,40.62
366,39.19
367,37.80
368,36.48
369,35.23
370,34.04
371,32.94
372,31.90
373,30.93
374,30.01
375,29.15
376,28.33
377,27.55
378,26.80
379,26.09
380,25.40
381,24.76
382,24.23
383,23.90
384,23.82
385,23.95
386,24.22
387,24.59
388,25.03
389,25.52
390,26.04
391,26.59
392,27.14
393,27.70
394,28.27
395,28.83
396,29.39
397,29.94
398,30.49
399,31.02
400,31.55
401,32.06
402,32.56
403,33.48
404,34.22
405,34.96
406,35.72
407,36.48
408,37.22
409,37.85
410,38.26
411,38.96
412,39.67
413,40.38
414,41.08
415,41.78
416,42.35
417,43.04
418,43.71
419,44.38
420,45.04
421,45.70
422,46.35
423,46.99
424,47.63
425,48.27
426,48.90
427,49.52
428,50.14
429,50.76
430,51.37
431,51.96
432,52.39
433,52.55
434,52.43
435,52.10
436,51.62
437,51.01
438,50.32
439,49.57
440,48.76
441,47.92
